object_name    obs_date             freq  file_name                             comment
J0048-2540     2021-09-21     7616000000  J0048-2540_X_2021_09_21_pet_map.fits  distance = 8.2
J1811-2055     2010-02-10     8313865000  J1811-2055_X_2010_02_10_pet_map.fits  distance = 6.0
J1811-2055     2010-02-19     8313865000  J1811-2055_X_2010_02_19_pet_map.fits  distance = 5.0
J0502-3541     2002-05-14     8645724375  J0502-3541_X_2002_05_14_yyk_map.fits  distance = 5.1
J2107-2528     2021-10-12     7616000000  J2107-2528_X_2021_10_12_pet_map.fits  distance = 4.0
J0348-3318     2020-09-24     7624000000  J0348-3318_X_2020_09_24_pet_map.fits  distance = 216.7
J1211-3510     2013-02-22     7624000000  J1211-3510_X_2013_02_22_pet_map.fits  distance = 284.3
J0817+3227     1996-05-15     8338302500  J0817+3227_X_1996_05_15_yyk_map.fits  distance = 69.1
J1356+6559     2014-02-18     7624000000  J1356+6559_X_2014_02_18_pet_map.fits  distance = 4.1
J0929+7304     1995-04-19     8336896250  J0929+7304_X_1995_04_19_yyk_map.fits  distance = 46.0
J1048+3457     2013-04-28     7624000000  J1048+3457_X_2013_04_28_pet_map.fits  distance = 4.1
J2056-4714     2000-03-13     8646224375  J2056-4714_X_2000_03_13_pus_map.fits  distance = 13.0
J2056-4714     2016-11-30     8635750000  J2056-4714_X_2016_11_30_pet_map.fits  distance = 4.1
J2056-4714     2012-08-22     8642240000  J2056-4714_X_2012_08_22_pet_map.fits  distance = 4.0
J1743-3526     2022-01-19     7616000000  J1743-3526_X_2022_01_19_pet_map.fits  distance = 14.6
J0613-2519     2016-01-24     7624000000  J0613-2519_X_2016_01_24_pet_map.fits  distance = 5.1
J0136-1335     2019-07-30     7624000000  J0136-1335_X_2019_07_30_pet_map.fits  distance = 5.7
J0608-1257     2020-10-02(2)  7624000000  J0608-1257_X_2020_10_02_pet_map.fits  distance = 4.1
J1854+0227     2011-06-22(2)  8354990000  J1854+0227_X_2011_06_22_pet_map.fits  distance = 5.1
J1601-2938     2022-04-11     7616000000  J1601-2938_X_2022_04_11_pet_map.fits  distance = 9.2
J1147-3932     2013-04-29     7624000000  J1147-3932_X_2013_04_29_pet_map.fits  distance = 174.3
J2220-2454     2014-02-03     7624000000  J2220-2454_X_2014_02_03_pet_map.fits  distance = 5.1
J0411+3442     2022-07-29     7616000000  J0411+3442_X_2022_07_29_pet_map.fits  distance = 4.5
J1820-1432     2010-05-12     8313865000  J1820-1432_X_2010_05_12_pet_map.fits  distance = 6.0
J0010-3648     2020-11-20     7624000000  J0010-3648_X_2020_11_20_pet_map.fits  distance = 5.4
J0746-1815     2010-01-13     8313865000  J0746-1815_X_2010_01_13_pet_map.fits  distance = 4.5
J0200+2157     2015-08-31     7624000000  J0200+2157_X_2015_08_31_pet_map.fits  distance = 668.0
J1650-3722     2022-01-19     7616000000  J1650-3722_X_2022_01_19_pet_map.fits  distance = 7.0
J0452+3158     2016-04-26     7624000000  J0452+3158_X_2016_04_26_pet_map.fits  distance = 5.8
J0414-0700     2020-09-24     7624000000  J0414-0700_X_2020_09_24_pet_map.fits  distance = 101.6
J1851+0035     2014-05-31     8667875000  J1851+0035_X_2014_05_31_pus_map.fits  distance = 6.7
J1851+0035     2010-01-07     8313865000  J1851+0035_X_2010_01_07_pet_map.fits  distance = 9.4
J1851+0035     2017-09-26     8667875000  J1851+0035_X_2017_09_26_pus_map.fits  distance = 7.2
J1851+0035     2013-08-04     8313865000  J1851+0035_X_2013_08_04_pet_map.fits  distance = 7.8
J2254-2147     2021-09-21     7616000000  J2254-2147_X_2021_09_21_pet_map.fits  distance = 5.4
J0654-1309     2020-11-04     7624000000  J0654-1309_X_2020_11_04_pet_map.fits  distance = 4.5
J1719-3354     2022-06-26     7616000000  J1719-3354_X_2022_06_26_pet_map.fits  distance = 16.2
J0331+4229     2015-10-28     7624000000  J0331+4229_X_2015_10_28_pet_map.fits  distance = 4.1
J1159-2826     2021-02-01     7624000000  J1159-2826_X_2021_02_01_pet_map.fits  distance = 5.0
J0535+3153     2021-09-27     7616000000  J0535+3153_X_2021_09_27_pet_map.fits  distance = 6.1
J1109+3744     2002-01-31     8645724375  J1109+3744_X_2002_01_31_yyk_map.fits  distance = 4.0
J0259-2739     2016-01-08     7624000000  J0259-2739_X_2016_01_08_pet_map.fits  distance = 7.6
J2251-3827     2019-07-27     7624000000  J2251-3827_X_2019_07_27_pet_map.fits  distance = 8.1
J2116+0225     2017-06-10(2)  8652000000  J2116+0225_X_2017_06_10_pet_map.fits  distance = 1885.9
J1815-1928     2010-02-19     8313865000  J1815-1928_X_2010_02_19_pet_map.fits  distance = 9.9
J1949+2421     2002-01-31     8645724375  J1949+2421_X_2002_01_31_yyk_map.fits  distance = 4.5
J0031-3922     2002-01-31     8645724375  J0031-3922_X_2002_01_31_yyk_map.fits  distance = 123.7
J0031-3922     2012-08-22     8642240000  J0031-3922_X_2012_08_22_pet_map.fits  distance = 6.0
J2311-3908     2016-07-27     7624000000  J2311-3908_X_2016_07_27_pet_map.fits  distance = 257.0
J1407-2701     1997-08-27     8339474375  J1407-2701_X_1997_08_27_yyk_map.fits  distance = 5.0
J2342-3446     2020-12-03     7624000000  J2342-3446_X_2020_12_03_pet_map.fits  distance = 11.0
J0950+3757     2016-05-24     7624000000  J0950+3757_X_2016_05_24_pet_map.fits  distance = 40.3
J0950+3757     2015-09-15     7624000000  J0950+3757_X_2015_09_15_pet_map.fits  distance = 5.8
J0216+2314     2018-05-28     7624000000  J0216+2314_X_2018_05_28_pet_map.fits  distance = 15.8
J1624-2612     2018-09-24     8652000000  J1624-2612_X_2018_09_24_pet_map.fits  distance = 200.8
J2045+4341     2022-11-29     7616000000  J2045+4341_X_2022_11_29_pet_map.fits  distance = 5.8
J1532-1941     2015-10-16     7624000000  J1532-1941_X_2015_10_16_pet_map.fits  distance = 9.5
J1532-1941     2018-05-19     8652000000  J1532-1941_X_2018_05_19_pet_map.fits  distance = 216.6
J1532-1941     2019-01-21     8652000000  J1532-1941_X_2019_01_21_pet_map.fits  distance = 180.7
J1648+6007     2022-08-02     7616000000  J1648+6007_X_2022_08_02_pet_map.fits  distance = 4.1
J1544-3209     2022-03-22     7616000000  J1544-3209_X_2022_03_22_pet_map.fits  distance = 9.2
J0347-2900     2015-08-18     7624000000  J0347-2900_X_2015_08_18_pet_map.fits  distance = 4.1
J1709-2020     2019-01-15     7624000000  J1709-2020_X_2019_01_15_pet_map.fits  distance = 5.8
J0710-3600     2020-10-02     7624000000  J0710-3600_X_2020_10_02_pet_map.fits  distance = 5.0
J1753+6635     2020-09-11     7624000000  J1753+6635_X_2020_09_11_pet_map.fits  distance = 6.0
J0438-3932     2019-08-01     7624000000  J0438-3932_X_2019_08_01_pet_map.fits  distance = 5.1
J1947-0920     2016-01-07     7624000000  J1947-0920_X_2016_01_07_pet_map.fits  distance = 6.1
J2053-4101     2015-06-12     7624000000  J2053-4101_X_2015_06_12_pet_map.fits  distance = 13.0
J1652-3758     2022-12-01     7616000000  J1652-3758_X_2022_12_01_pet_map.fits  distance = 4.1
J0330+7633     2006-02-23     8642240000  J0330+7633_X_2006_02_23_pet_map.fits  distance = 4.1
J1525-2641     2022-04-11     7616000000  J1525-2641_X_2022_04_11_pet_map.fits  distance = 4.5
J0327-3254     2021-01-29     7624000000  J0327-3254_X_2021_01_29_pet_map.fits  distance = 6.4
J1320+5036     1994-08-12     8336896250  J1320+5036_X_1994_08_12_yyk_map.fits  distance = 81.6
J1320+5036     1996-08-10     8338302500  J1320+5036_X_1996_08_10_yyk_map.fits  distance = 116.7
J1216+6310     2020-09-25     7624000000  J1216+6310_X_2020_09_25_pet_map.fits  distance = 4.0
J0657-2637     2020-10-02     7624000000  J0657-2637_X_2020_10_02_pet_map.fits  distance = 4.5
J1656+1826     1996-01-02     8336896250  J1656+1826_X_1996_01_02_yyk_map.fits  snr = 7.6
J0656-0323     2020-12-13     7624000000  J0656-0323_X_2020_12_13_pet_map.fits  distance = 5.8
J2325-4051     2017-01-21     8667875000  J2325-4051_X_2017_01_21_pus_map.fits  distance = 129.8
J2031-2016     2018-03-26     8652000000  J2031-2016_X_2018_03_26_pet_map.fits  distance = 263.7
J0116-1630     2022-11-29     7616000000  J0116-1630_X_2022_11_29_pet_map.fits  distance = 5.8
J1050+3430     2014-12-20     8667875000  J1050+3430_X_2014_12_20_pus_map.fits  distance = 40.5
J1942-1630     2020-02-01     7624000000  J1942-1630_X_2020_02_01_pet_map.fits  distance = 15.1
J2250+1419     1996-01-02     8336896250  J2250+1419_X_1996_01_02_yyk_map.fits  distance = 98.0
J2250+1419     1996-03-13     8336896250  J2250+1419_X_1996_03_13_yyk_map.fits  distance = 126.4
J2038-3003     2022-08-02     7616000000  J2038-3003_X_2022_08_02_pet_map.fits  distance = 4.0
J0623-4413     2002-01-31     8645724375  J0623-4413_X_2002_01_31_yyk_map.fits  distance = 122.0
J0612+6225     1995-04-19     8336896250  J0612+6225_X_1995_04_19_yyk_map.fits  distance = 129.3
J2346-3253     2019-08-01     7624000000  J2346-3253_X_2019_08_01_pet_map.fits  distance = 4.0
J0337-1204     1997-05-07     8339474375  J0337-1204_X_1997_05_07_yyk_map.fits  distance = 6.3
J1819-1419     2022-07-01     7616000000  J1819-1419_X_2022_07_01_pet_map.fits  distance = 7.6
J1048-1909     2017-08-05     8667875000  J1048-1909_X_2017_08_05_pus_map.fits  distance = 38.1
J0929-3831     2019-07-26     7624000000  J0929-3831_X_2019_07_26_pet_map.fits  distance = 5.1
J1414+7905     2015-09-20(2)  7624000000  J1414+7905_X_2015_09_20_pet_map.fits  distance = 41.6
J1203-0532     2020-12-13     7624000000  J1203-0532_X_2020_12_13_pet_map.fits  distance = 5.0
J0533-1630     2018-07-14     7624000000  J0533-1630_X_2018_07_14_pet_map.fits  distance = 10.6
J2340-284A     2022-08-03(2)  7616000000  J2340-284A_X_2022_08_03_pet_map.fits  distance = 4.0
J0103-0713     2016-01-03     7624000000  J0103-0713_X_2016_01_03_pet_map.fits  distance = 5.0
J1214-3520     2016-08-19     7624000000  J1214-3520_X_2016_08_19_pet_map.fits  distance = 4.1
J2317-1756     2018-01-25     8652000000  J2317-1756_X_2018_01_25_pet_map.fits  distance = 48.0
J0127-1956     2016-08-05     7624000000  J0127-1956_X_2016_08_05_pet_map.fits  distance = 5.1
J2052+6858     1995-04-19     8336896250  J2052+6858_X_1995_04_19_yyk_map.fits  distance = 121.8
J0006-4234     2016-06-21     7624000000  J0006-4234_X_2016_06_21_pet_map.fits  distance = 39.8
J2217-2022     2020-10-04     7624000000  J2217-2022_X_2020_10_04_pet_map.fits  distance = 5.7
J1316+6726     1995-04-19     8336896250  J1316+6726_X_1995_04_19_yyk_map.fits  distance = 4.5
J0522+1415     1996-01-02     8336896250  J0522+1415_X_1996_01_02_yyk_map.fits  distance = 139.6
J1949+4851     2022-12-01     7616000000  J1949+4851_X_2022_12_01_pet_map.fits  distance = 4.1
J1459-2751     2020-12-05     7624000000  J1459-2751_X_2020_12_05_pet_map.fits  distance = 228.5
J2056-4714     2004-07-14     8646224375  J2056-4714_X_2004_07_14_fey_map.fits  distance = 5.4
J2056-4714     2000-10-23     8646224375  J2056-4714_X_2000_10_23_nic_map.fits  distance = 7.3
J0419-3505     2016-08-23     7624000000  J0419-3505_X_2016_08_23_pet_map.fits  distance = 4.5
J2310+8857     2006-02-16     8642240000  J2310+8857_X_2006_02_16_pet_map.fits  distance = 319.2
J1523-3309     2018-05-19     8652000000  J1523-3309_X_2018_05_19_pet_map.fits  distance = 4.1
J0906-1706     2016-06-19     7624000000  J0906-1706_X_2016_06_19_pet_map.fits  distance = 301.2
J1349-3501     2021-10-11     7616000000  J1349-3501_X_2021_10_11_pet_map.fits  distance = 13.9
J0623-3311     2016-05-07     7624000000  J0623-3311_X_2016_05_07_pet_map.fits  distance = 7.0
J2118-3019     2002-01-31     8645724375  J2118-3019_X_2002_01_31_yyk_map.fits  distance = 127.1
J0649-4108     2017-09-26     8667875000  J0649-4108_X_2017_09_26_pus_map.fits  distance = 5.4
J2026-3221     2020-10-04     7624000000  J2026-3221_X_2020_10_04_pet_map.fits  distance = 5.0
J2042-3235     2020-10-04     7624000000  J2042-3235_X_2020_10_04_pet_map.fits  distance = 10.2
J1251-3440     2002-05-14     8645724375  J1251-3440_X_2002_05_14_yyk_map.fits  distance = 127.7
J0811-7530     2010-03-11     8349937500  J0811-7530_X_2010_03_11_dew_map.fits  distance = 5.0
J0435-1205     2022-07-31(2)  7616000000  J0435-1205_X_2022_07_31_pet_map.fits  distance = 7.2
J1520+2016     2020-12-13     7624000000  J1520+2016_X_2020_12_13_pet_map.fits  distance = 5.8
J0123-2919     2018-08-29     7624000000  J0123-2919_X_2018_08_29_pet_map.fits  distance = 5.1
J0758+1136     1995-07-15     8336896250  J0758+1136_X_1995_07_15_yyk_map.fits  distance = 9.8
J1922+1504     2022-02-14     7616000000  J1922+1504_X_2022_02_14_pet_map.fits  distance = 5.8
J2019+112C     2020-09-11     7624000000  J2019+112C_X_2020_09_11_pet_map.fits  distance = 6.1
J2020+2942     2016-04-19(2)  7624000000  J2020+2942_X_2016_04_19_pet_map.fits  distance = 1502.0
J2020+2942     2017-07-16(2)  8652000000  J2020+2942_X_2017_07_16_pet_map.fits  distance = 1334.0
J1719-3354     2010-02-19     8313865000  J1719-3354_X_2010_02_19_pet_map.fits  distance = 6.7
J1613+3412     1996-03-13     8336896250  J1613+3412_X_1996_03_13_yyk_map.fits  distance = 17.0
J1631+1156     2021-02-01     7624000000  J1631+1156_X_2021_02_01_pet_map.fits  distance = 2499.0
J1624-3516     2011-03-12     8354990000  J1624-3516_X_2011_03_12_pet_map.fits  distance = 4.1
J1021+6706     2020-09-25     7624000000  J1021+6706_X_2020_09_25_pet_map.fits  distance = 4.1
J0230+8141     2020-03-02     8652000000  J0230+8141_X_2020_03_02_pet_map.fits  distance = 49.7
J0230+8141     2006-02-14     8642240000  J0230+8141_X_2006_02_14_pet_map.fits  distance = 11.7
J0001-3451     2020-11-20     7624000000  J0001-3451_X_2020_11_20_pet_map.fits  distance = 12.0
J1252+0448     2016-07-24     7624000000  J1252+0448_X_2016_07_24_pet_map.fits  distance = 10.0
J0447-3744     2016-08-18     7624000000  J0447-3744_X_2016_08_18_pet_map.fits  distance = 15.1
J0749-3903     2018-10-24     7624000000  J0749-3903_X_2018_10_24_pet_map.fits  distance = 4.1
J1856+5336     2021-12-18     7616000000  J1856+5336_X_2021_12_18_pet_map.fits  distance = 4.5
J1356-0355     2013-02-22     7624000000  J1356-0355_X_2013_02_22_pet_map.fits  distance = 4.5
J1751+2659     2016-07-15     7624000000  J1751+2659_X_2016_07_15_pet_map.fits  distance = 16.6
J2354-0405     2013-07-17     7624000000  J2354-0405_X_2013_07_17_pet_map.fits  distance = 217.0
J1229+0203     2007-04-30     8108458750  J1229+0203_X_2007_04_30_sok_map.fits  distance = 4.1
J2344+0414     2016-05-09     7624000000  J2344+0414_X_2016_05_09_pet_map.fits  distance = 4.5
J0741-2437     2010-01-13     8313865000  J0741-2437_X_2010_01_13_pet_map.fits  distance = 4.1
J1938+2532     2010-08-25     8313865000  J1938+2532_X_2010_08_25_pet_map.fits  distance = 29.8
J1716+2152     2014-05-31     8667875000  J1716+2152_X_2014_05_31_pus_map.fits  distance = 23.1
J0935+0719     1995-07-15     8336896250  J0935+0719_X_1995_07_15_yyk_map.fits  distance = 73.5
J0831+1352     2018-07-31     8652000000  J0831+1352_X_2018_07_31_pet_map.fits  distance = 188.0
J0005+3206     2016-06-11     7624000000  J0005+3206_X_2016_06_11_pet_map.fits  distance = 4.1
J2125-3748     2019-09-23     7624000000  J2125-3748_X_2019_09_23_pet_map.fits  distance = 9.8
J1733-3942     2015-02-17     7624000000  J1733-3942_X_2015_02_17_pet_map.fits  distance = 4.5
J1124-1805     2020-10-02     7624000000  J1124-1805_X_2020_10_02_pet_map.fits  distance = 5.1
J0204+0903     2018-05-01     7624000000  J0204+0903_X_2018_05_01_pet_map.fits  distance = 54.2
J2329+8131     2016-01-29     7624000000  J2329+8131_X_2016_01_29_pet_map.fits  distance = 10.0
J0809+5341     1994-08-12     8336896250  J0809+5341_X_1994_08_12_yyk_map.fits  distance = 5.0
J2249+1331     1996-01-02     8336896250  J2249+1331_X_1996_01_02_yyk_map.fits  distance = 152.6
J1820-1111     2020-12-13     7624000000  J1820-1111_X_2020_12_13_pet_map.fits  distance = 5.1
J2241-1015     2019-07-27     7624000000  J2241-1015_X_2019_07_27_pet_map.fits  distance = 281.3
J1837-1532     2012-08-21     8313865000  J1837-1532_X_2012_08_21_pet_map.fits  distance = 4.1
J0725-3740     2021-09-27     7616000000  J0725-3740_X_2021_09_27_pet_map.fits  distance = 125.7
J0518+4730     1996-08-10     8338302500  J0518+4730_X_1996_08_10_yyk_map.fits  distance = 19.2
J0714+7331     2016-01-24(2)  7624000000  J0714+7331_X_2016_01_24_pet_map.fits  distance = 11.2
J0507-3842     2016-06-21     7624000000  J0507-3842_X_2016_06_21_pet_map.fits  distance = 27.8
J1058-3619     2015-08-27     7624000000  J1058-3619_X_2015_08_27_pet_map.fits  distance = 4.1
J2235-4835     2018-08-29     7624000000  J2235-4835_X_2018_08_29_pet_map.fits  distance = 7.0
J2352-3316     2015-08-18     7624000000  J2352-3316_X_2015_08_18_pet_map.fits  distance = 5.1
J0133-3629     2016-07-29     7624000000  J0133-3629_X_2016_07_29_pet_map.fits  distance = 5.0
J0416-3339     2002-01-31     8645724375  J0416-3339_X_2002_01_31_yyk_map.fits  distance = 6.3
J1958+0114     2022-03-11     7616000000  J1958+0114_X_2022_03_11_pet_map.fits  distance = 115.9
J1737-3131     2022-01-19     7616000000  J1737-3131_X_2022_01_19_pet_map.fits  distance = 4.5
J1543-0757     2018-10-16     7624000000  J1543-0757_X_2018_10_16_pet_map.fits  distance = 4.5
J1543-0757     1997-05-07     8339474375  J1543-0757_X_1997_05_07_yyk_map.fits  distance = 4.5
J0941-1205     2013-04-20     7624000000  J0941-1205_X_2013_04_20_pet_map.fits  distance = 242.4
J0735-1735     2008-07-09     8646224375  J0735-1735_X_2008_07_09_pus_map.fits  distance = 11.0
J0831-1926     2020-10-02     7624000000  J0831-1926_X_2020_10_02_pet_map.fits  distance = 12.0
J1928+6814     1995-04-19     8336896250  J1928+6814_X_1995_04_19_yyk_map.fits  distance = 149.5
J0716-3639     2022-07-29     7616000000  J0716-3639_X_2022_07_29_pet_map.fits  distance = 6.0
J0617+5404     2015-10-07(2)  7624000000  J0617+5404_X_2015_10_07_pet_map.fits  distance = 4.5
J2020+4057     2021-12-09     7616000000  J2020+4057_X_2021_12_09_pet_map.fits  distance = 8.5
J2318-4010     2017-01-21     8667875000  J2318-4010_X_2017_01_21_pus_map.fits  distance = 37.5
J1057-2433     1997-07-02     8339474375  J1057-2433_X_1997_07_02_yyk_map.fits  distance = 112.3
J1057-2433     1997-08-27     8339474375  J1057-2433_X_1997_08_27_yyk_map.fits  distance = 128.1
J1057-2433     2012-01-08(2)  8354990000  J1057-2433_X_2012_01_08_pet_map.fits  distance = 6.4
J1057-2433     2018-07-31     8652000000  J1057-2433_X_2018_07_31_pet_map.fits  distance = 323.2
J1224-2916     2019-08-08     7624000000  J1224-2916_X_2019_08_08_pet_map.fits  distance = 5.0
J0106-4034     1994-08-12     8336896250  J0106-4034_X_1994_08_12_yyk_map.fits  distance = 5.7
J0106-4034     2007-06-26     8646224375  J0106-4034_X_2007_06_26_ojh_map.fits  distance = 4.1
J1913-7920     2010-03-11     8349937500  J1913-7920_X_2010_03_11_dew_map.fits  distance = 4.5
J0848+0813     2022-10-06     7616000000  J0848+0813_X_2022_10_06_pet_map.fits  distance = 5.7
J1757-2241     2014-02-17     7624000000  J1757-2241_X_2014_02_17_pet_map.fits  distance = 6.3
J0750-5134     2018-06-12     7624000000  J0750-5134_X_2018_06_12_pet_map.fits  distance = 18.1
J2220-3336     2021-09-21     7616000000  J2220-3336_X_2021_09_21_pet_map.fits  distance = 5.1
J0948-2916     2019-08-08     7624000000  J0948-2916_X_2019_08_08_pet_map.fits  distance = 4.0
J1602+5243     2020-12-13     7624000000  J1602+5243_X_2020_12_13_pet_map.fits  distance = 4.1
J0407-3924     2013-02-09     7639968750  J0407-3924_X_2013_02_09_pet_map.fits  distance = 154.3
J0652-3700     2019-07-26     7624000000  J0652-3700_X_2019_07_26_pet_map.fits  distance = 6.1
J2048+4310     2012-09-16     8313865000  J2048+4310_X_2012_09_16_pet_map.fits  distance = 14.0
J2048+4310     2017-09-18     8652000000  J2048+4310_X_2017_09_18_pet_map.fits  distance = 236.3
J2048+4310     2011-08-02(2)  8354990000  J2048+4310_X_2011_08_02_pet_map.fits  distance = 9.2
J2048+4310     2018-11-03(2)  8652000000  J2048+4310_X_2018_11_03_pet_map.fits  distance = 182.5
J0722-3526     2019-07-26     7624000000  J0722-3526_X_2019_07_26_pet_map.fits  distance = 4.5
J1005-3003     2021-01-31     7624000000  J1005-3003_X_2021_01_31_pet_map.fits  distance = 5.1
J0820+3035     2021-09-30     7616000000  J0820+3035_X_2021_09_30_pet_map.fits  distance = 5.4
J1617-7717     2010-03-11     8349937500  J1617-7717_X_2010_03_11_dew_map.fits  distance = 5.0
J1924-2914     1996-05-15     8338302500  J1924-2914_X_1996_05_15_yyk_map.fits  distance = 112.2
J1401-2856     2022-03-22     7616000000  J1401-2856_X_2022_03_22_pet_map.fits  distance = 10.2
J0757-1713     2021-09-26     7616000000  J0757-1713_X_2021_09_26_pet_map.fits  distance = 8.1
J1241+5458     1994-08-12     8336896250  J1241+5458_X_1994_08_12_yyk_map.fits  distance = 174.8
J2129+0037     2010-11-08(3)  8408990000  J2129+0037_X_2010_11_08_pet_map.fits  distance = 11.0
J1224-0949     2022-08-23     7616000000  J1224-0949_X_2022_08_23_pet_map.fits  distance = 4.1
J0442-3558     2021-09-21     7616000000  J0442-3558_X_2021_09_21_pet_map.fits  distance = 16.1
J0442-3558     2022-07-30     7616000000  J0442-3558_X_2022_07_30_pet_map.fits  distance = 5.8
J0221+355A     2016-11-30     8635750000  J0221+355A_X_2016_11_30_pet_map.fits  distance = 985.8
J0051-1221     2022-07-31(2)  7616000000  J0051-1221_X_2022_07_31_pet_map.fits  distance = 4.1
J0552+1207     2016-05-15     7624000000  J0552+1207_X_2016_05_15_pet_map.fits  distance = 15.3
J1019+6320     1995-04-19     8336896250  J1019+6320_X_1995_04_19_yyk_map.fits  snr = 9.2
J1652-4442     2015-02-17     7624000000  J1652-4442_X_2015_02_17_pet_map.fits  distance = 19.2
J1143+2206     2016-01-09(2)  7624000000  J1143+2206_X_2016_01_09_pet_map.fits  distance = 89.3
J1746+6421     1995-04-19     8336896250  J1746+6421_X_1995_04_19_yyk_map.fits  distance = 152.4
J2310-0635     2019-07-27     7624000000  J2310-0635_X_2019_07_27_pet_map.fits  distance = 4.0
J1447-3409     2014-01-30     7624000000  J1447-3409_X_2014_01_30_pet_map.fits  distance = 4.1
J0525-2338     2018-07-14     7624000000  J0525-2338_X_2018_07_14_pet_map.fits  distance = 11.7
J2151-1538     2016-07-10     7624000000  J2151-1538_X_2016_07_10_pet_map.fits  distance = 9.1
J1451+0847     2022-07-03     7616000000  J1451+0847_X_2022_07_03_pet_map.fits  distance = 4.1
J1406-0727     2020-01-31     7624000000  J1406-0727_X_2020_01_31_pet_map.fits  distance = 5.0
J2024-3805     2021-10-30     7616000000  J2024-3805_X_2021_10_30_pet_map.fits  distance = 5.0
J1154-3505     2014-01-28     7624000000  J1154-3505_X_2014_01_28_pet_map.fits  distance = 7.1
J1154-3505     2021-12-12(2)  8652000000  J1154-3505_X_2021_12_12_pet_map.fits  distance = 7.3
J1154-3505     2018-09-24     8652000000  J1154-3505_X_2018_09_24_pet_map.fits  distance = 9.8
J2120-5102     2010-03-11     8349937500  J2120-5102_X_2010_03_11_dew_map.fits  distance = 7.6
J1331+3030     1997-01-11     8336896250  J1331+3030_X_1997_01_11_pus_map.fits  distance = 30.6
J2017+3501     2022-06-14     7616000000  J2017+3501_X_2022_06_14_pet_map.fits  distance = 207.0
J1532-3732     2014-05-31     8652000000  J1532-3732_X_2014_05_31_pet_map.fits  distance = 4.1
J1532-3732     2018-06-03     8652000000  J1532-3732_X_2018_06_03_pet_map.fits  distance = 125.2
J1952-3412     2019-07-27     7624000000  J1952-3412_X_2019_07_27_pet_map.fits  distance = 5.4
J1807-1905     2019-10-25     7624000000  J1807-1905_X_2019_10_25_pet_map.fits  distance = 4.5
J1807-1905     2022-08-02     7616000000  J1807-1905_X_2022_08_02_pet_map.fits  distance = 5.0
J1109-2301     2020-11-13     7624000000  J1109-2301_X_2020_11_13_pet_map.fits  distance = 4.1
J0642+5247     1994-08-12     8336896250  J0642+5247_X_1994_08_12_yyk_map.fits  distance = 125.2
J0156+2733     2016-07-17     7624000000  J0156+2733_X_2016_07_17_pet_map.fits  distance = 7.1
J1352-4412     2002-05-14     8645724375  J1352-4412_X_2002_05_14_yyk_map.fits  distance = 18.4
J0959-2555     2022-11-22     7616000000  J0959-2555_X_2022_11_22_pet_map.fits  distance = 6.3
J0255-3513     2020-09-24     7624000000  J0255-3513_X_2020_09_24_pet_map.fits  distance = 4.1
J2033+4000     2022-03-11     7616000000  J2033+4000_X_2022_03_11_pet_map.fits  distance = 4.0
J0058-1829     2022-02-21(2)  8652000000  J0058-1829_X_2022_02_21_pet_map.fits  distance = 12.6
J2028+3832     2011-08-02(2)  8354990000  J2028+3832_X_2011_08_02_pet_map.fits  distance = 5.4
J0830+0624     2013-02-12     7624000000  J0830+0624_X_2013_02_12_pet_map.fits  distance = 243.1
J2118-0616     2016-04-19     7624000000  J2118-0616_X_2016_04_19_pet_map.fits  distance = 61.4
J1219-3603     2016-08-20     7624000000  J1219-3603_X_2016_08_20_pet_map.fits  distance = 4.5
J0836-3141     2021-09-27     7616000000  J0836-3141_X_2021_09_27_pet_map.fits  distance = 6.1
J2035-3840     2019-07-27     7624000000  J2035-3840_X_2019_07_27_pet_map.fits  distance = 6.3
J1947-3542     2010-03-11     8349937500  J1947-3542_X_2010_03_11_dew_map.fits  distance = 5.7
J2236+0830     2013-07-17     7624000000  J2236+0830_X_2013_07_17_pet_map.fits  distance = 285.0
J1352+1107     2015-09-28     7624000000  J1352+1107_X_2015_09_28_pet_map.fits  distance = 7.3
J0836-3216     2016-07-29     7624000000  J0836-3216_X_2016_07_29_pet_map.fits  distance = 7.1
J1047-0105     2021-09-26     7616000000  J1047-0105_X_2021_09_26_pet_map.fits  distance = 4.0
J1012-1908     2021-09-26     7616000000  J1012-1908_X_2021_09_26_pet_map.fits  distance = 4.0
J0424-3756     2011-12-11(2)  8354990000  J0424-3756_X_2011_12_11_pet_map.fits  distance = 4.0
J0534+5824     2016-08-06     7624000000  J0534+5824_X_2016_08_06_pet_map.fits  distance = 5.0
J1717-3948     2014-08-05     8667875000  J1717-3948_X_2014_08_05_pus_map.fits  distance = 9.2
J1717-3948     2017-08-05     8667875000  J1717-3948_X_2017_08_05_pus_map.fits  distance = 113.6
J1717-3948     2010-03-03     8313865000  J1717-3948_X_2010_03_03_pet_map.fits  distance = 9.2
J2222+6418     2012-09-16     8313865000  J2222+6418_X_2012_09_16_pet_map.fits  distance = 5.1
J0858+7501     2020-03-16     8652000000  J0858+7501_X_2020_03_16_pet_map.fits  distance = 83.2
J1842+3759     2022-02-14     7616000000  J1842+3759_X_2022_02_14_pet_map.fits  distance = 4.5
J0328+2732     2019-08-01     7624000000  J0328+2732_X_2019_08_01_pet_map.fits  distance = 27.0
J1340+6923     1995-04-19     8336896250  J1340+6923_X_1995_04_19_yyk_map.fits  snr = 8.9
J1311-2216     2020-12-13     7624000000  J1311-2216_X_2020_12_13_pet_map.fits  distance = 4.0
