object_name    obs_date             freq  file_name                             comment
J1743-3058     2002-05-14     2301974375  J1743-3058_S_2002_05_14_yyk_map.fits  distance = 147.7
J1743-3058     2019-01-21     2252000000  J1743-3058_S_2019_01_21_pet_map.fits  distance = 5.1
J2109-4110     2017-03-23     2291875000  J2109-4110_S_2017_03_23_pus_map.fits  distance = 4.1
J0457-2324     2018-08-10     2252000000  J0457-2324_S_2018_08_10_pet_map.fits  distance = 266.2
J0235+6216     2002-05-14     2301974375  J0235+6216_S_2002_05_14_yyk_map.fits  distance = 95.8
J0012+6551     2018-05-07     2252000000  J0012+6551_S_2018_05_07_pet_map.fits  distance = 5.4
J1112-2158     2018-08-10     2252000000  J1112-2158_S_2018_08_10_pet_map.fits  distance = 8.2
J0904-2552     1997-08-27     2269474375  J0904-2552_S_1997_08_27_yyk_map.fits  distance = 5.1
J1711-3338     2012-06-27     2305490000  J1711-3338_S_2012_06_27_pet_map.fits  distance = 13.0
J2056-4714     2001-05-09     2302474375  J2056-4714_S_2001_05_09_nic_map.fits  distance = 4.1
J0329+2756     1999-03-08     2292474375  J0329+2756_S_1999_03_08_pus_map.fits  distance = 16.5
J0207+7956     2006-02-14     2305490000  J0207+7956_S_2006_02_14_pet_map.fits  distance = 6.3
J1204+5228     1994-08-12     2266896250  J1204+5228_S_1994_08_12_yyk_map.fits  distance = 136.5
J0706-4122     2022-07-16(2)  2284000000  J0706-4122_S_2022_07_16_pet_map.fits  distance = 12.4
J0706-4122     2017-09-26     2291875000  J0706-4122_S_2017_09_26_pus_map.fits  distance = 15.2
J0649-4108     2017-09-26     2252000000  J0649-4108_S_2017_09_26_pet_map.fits  distance = 8.1
J0649-4108     2017-09-26     2291875000  J0649-4108_S_2017_09_26_pus_map.fits  distance = 14.1
J2005+4428     2014-08-09     2291875000  J2005+4428_S_2014_08_09_pus_map.fits  distance = 12.5
J1244+4048     2017-06-10     2252000000  J1244+4048_S_2017_06_10_pet_map.fits  distance = 36.4
J1244+4048     2014-01-04     2291875000  J1244+4048_S_2014_01_04_pus_map.fits  distance = 7.3
J1244+4048     2014-01-04     2276000000  J1244+4048_S_2014_01_04_pet_map.fits  distance = 5.0
J1733-3722     2002-05-14     2301974375  J1733-3722_S_2002_05_14_yyk_map.fits  distance = 5.4
J1733-3722     2018-07-31     2252000000  J1733-3722_S_2018_07_31_pet_map.fits  distance = 9.8
J0134-093A     2017-06-15(2)  2252000000  J0134-093A_S_2017_06_15_pet_map.fits  distance = 256.3
J1245-4128     2017-05-31     2252000000  J1245-4128_S_2017_05_31_pet_map.fits  distance = 7.8
J1245-4128     2022-01-07(2)  2284000000  J1245-4128_S_2022_01_07_pet_map.fits  distance = 5.8
J1245-4128     2002-01-31     2301974375  J1245-4128_S_2002_01_31_yyk_map.fits  distance = 5.0
J1613+3412     1996-03-13     2266896250  J1613+3412_S_1996_03_13_yyk_map.fits  distance = 13.6
J1828-0530     2018-09-24     2252000000  J1828-0530_S_2018_09_24_pet_map.fits  distance = 5.8
J2100+5612     1994-08-12     2266896250  J2100+5612_S_1994_08_12_yyk_map.fits  distance = 95.1
J2329-4730     2010-10-13     2309458750  J2329-4730_S_2010_10_13_pus_map.fits  distance = 5.0
J1804+0101     1995-07-15     2266896250  J1804+0101_S_1995_07_15_yyk_map.fits  distance = 5.0
J0424+0204     1995-07-15     2266896250  J0424+0204_S_1995_07_15_yyk_map.fits  distance = 28.4
J0424+0204     2017-06-15     2252000000  J0424+0204_S_2017_06_15_pet_map.fits  distance = 5.8
J0831-2228     2007-03-27     2305490000  J0831-2228_S_2007_03_27_pet_map.fits  distance = 7.0
J1229+0203     2007-03-01     2279458750  J1229+0203_S_2007_03_01_sok_map.fits  distance = 4.1
J1949+2421     2002-01-31     2301974375  J1949+2421_S_2002_01_31_yyk_map.fits  distance = 65.7
J2224+6016     2017-05-31(2)  2252000000  J2224+6016_S_2017_05_31_pet_map.fits  distance = 4.5
J1313+6735     2014-12-20     2291875000  J1313+6735_S_2014_12_20_pus_map.fits  distance = 72.1
J2225-0457     2003-09-17     2309474375  J2225-0457_S_2003_09_17_pus_map.fits  distance = 99.0
J0729-3639     2018-01-18     2252000000  J0729-3639_S_2018_01_18_pet_map.fits  distance = 8.5
J0729-3639     2014-12-20     2291875000  J0729-3639_S_2014_12_20_pus_map.fits  distance = 4.5
J0729-3639     2017-02-19     2291875000  J0729-3639_S_2017_02_19_pus_map.fits  distance = 9.5
J1625-2527     2017-07-16     2291875000  J1625-2527_S_2017_07_16_pus_map.fits  distance = 243.2
J1627+5419     2011-03-16     2258990000  J1627+5419_S_2011_03_16_pet_map.fits  distance = 15.5
J1320+5152     2017-02-19     2252000000  J1320+5152_S_2017_02_19_pet_map.fits  distance = 334.6
J1727-1951     2015-01-22     2276000000  J1727-1951_S_2015_01_22_pet_map.fits  distance = 5.4
J1415+1320     1996-01-02     2266896250  J1415+1320_S_1996_01_02_yyk_map.fits  distance = 70.7
J1427-4206     2017-03-27     2291875000  J1427-4206_S_2017_03_27_pus_map.fits  distance = 230.4
J1250-4432     2017-10-09     2291875000  J1250-4432_S_2017_10_09_pus_map.fits  distance = 5.4
J2129+6819     1995-04-19     2266896250  J2129+6819_S_1995_04_19_yyk_map.fits  distance = 109.2
J2336-4115     2017-09-26     2291875000  J2336-4115_S_2017_09_26_pus_map.fits  distance = 353.6
J2336-4115     2013-09-11     2305490000  J2336-4115_S_2013_09_11_pet_map.fits  distance = 4.1
J2336-4115     2017-02-24     2291875000  J2336-4115_S_2017_02_24_pus_map.fits  distance = 343.8
J1344+6606     2019-01-21     2252000000  J1344+6606_S_2019_01_21_pet_map.fits  distance = 325.9
J0037+2407     2018-07-27     2252000000  J0037+2407_S_2018_07_27_pet_map.fits  distance = 5.0
J0106-4034     2015-03-17     2291875000  J0106-4034_S_2015_03_17_pus_map.fits  distance = 6.7
J0106-4034     2017-08-12     2291875000  J0106-4034_S_2017_08_12_pus_map.fits  distance = 265.1
J2307+1450     1996-01-02     2266896250  J2307+1450_S_1996_01_02_yyk_map.fits  snr = 4.5
J0409-1655     2017-01-16     2252000000  J0409-1655_S_2017_01_16_pet_map.fits  distance = 20.6
J0409-1655     1997-07-02     2269474375  J0409-1655_S_1997_07_02_yyk_map.fits  distance = 6.1
J0831+0621     2018-06-09     2252000000  J0831+0621_S_2018_06_09_pet_map.fits  distance = 270.6
J0623-4413     2002-01-31     2301974375  J0623-4413_S_2002_01_31_yyk_map.fits  distance = 4.1
J0323+0534     2002-01-31     2301974375  J0323+0534_S_2002_01_31_yyk_map.fits  distance = 5.8
J1120-2508     2007-08-01     2309474375  J1120-2508_S_2007_08_01_ojh_map.fits  distance = 8.5
J1120-2508     2017-04-28     2291875000  J1120-2508_S_2017_04_28_pus_map.fits  distance = 7.8
J1120-2508     2017-01-21     2291875000  J1120-2508_S_2017_01_21_pus_map.fits  distance = 5.7
J1120-2508     2017-09-26     2291875000  J1120-2508_S_2017_09_26_pus_map.fits  distance = 9.8
J1120-2508     2017-09-26     2252000000  J1120-2508_S_2017_09_26_pet_map.fits  distance = 9.4
J1120-2508     1997-08-27     2269474375  J1120-2508_S_1997_08_27_yyk_map.fits  distance = 10.6
J1120-2508     2018-08-10(2)  2252000000  J1120-2508_S_2018_08_10_pet_map.fits  distance = 5.4
J0109-3854     2018-03-26     2252000000  J0109-3854_S_2018_03_26_pet_map.fits  distance = 40.3
J0800-3959     2021-11-04(2)  2284000000  J0800-3959_S_2021_11_04_pet_map.fits  distance = 7.0
J0800-3959     2017-03-27     2291875000  J0800-3959_S_2017_03_27_pus_map.fits  distance = 4.5
J1118-4634     2018-06-03     2252000000  J1118-4634_S_2018_06_03_pet_map.fits  distance = 4.1
J1924-2914     1996-08-10     2268302500  J1924-2914_S_1996_08_10_yyk_map.fits  distance = 41.3
J1924-2914     1996-03-13     2266896250  J1924-2914_S_1996_03_13_yyk_map.fits  distance = 10.6
J0350+0506     2015-01-23     2291875000  J0350+0506_S_2015_01_23_pus_map.fits  distance = 10.4
J0350+0506     2017-05-01     2252000000  J0350+0506_S_2017_05_01_pet_map.fits  distance = 11.4
J0350+0506     2017-05-01     2291875000  J0350+0506_S_2017_05_01_pus_map.fits  distance = 10.4
J0905-3927     2002-01-31     2301974375  J0905-3927_S_2002_01_31_yyk_map.fits  distance = 11.0
J1742-3341     2014-06-09     2291875000  J1742-3341_S_2014_06_09_pus_map.fits  distance = 149.6
J1742-3341     2014-06-09     2276000000  J1742-3341_S_2014_06_09_mxu_map.fits  distance = 4.5
J1742-3341     2014-06-09     2276000000  J1742-3341_S_2014_06_09_pet_map.fits  distance = 4.5
J1742-3341     2017-08-12     2291875000  J1742-3341_S_2017_08_12_pus_map.fits  distance = 88.0
J1746+6421     1995-04-19     2266896250  J1746+6421_S_1995_04_19_yyk_map.fits  distance = 128.7
J1610-3958     2023-09-06     2277750000  J1610-3958_S_2023_09_06_pet_map.fits  distance = 4.1
J0526-4830     2016-04-19     2305250000  J0526-4830_S_2016_04_19_pet_map.fits  distance = 14.6
J1331+3030     2007-04-30     2279458750  J1331+3030_S_2007_04_30_sok_map.fits  distance = 9.2
J1331+3030     2003-03-12     2309474375  J1331+3030_S_2003_03_12_pus_map.fits  distance = 11.7
J1331+3030     2007-06-01     2279458750  J1331+3030_S_2007_06_01_sok_map.fits  distance = 9.2
J1331+3030     2007-03-01     2279458750  J1331+3030_S_2007_03_01_sok_map.fits  distance = 9.2
J1331+3030     2007-05-03     2279458750  J1331+3030_S_2007_05_03_sok_map.fits  distance = 11.4
J0754-3842     2017-09-26     2291875000  J0754-3842_S_2017_09_26_pus_map.fits  distance = 13.3
J0534-3747     2009-01-21     2305490000  J0534-3747_S_2009_01_21_pet_map.fits  distance = 44.4
J0534-3747     2017-10-21     2291875000  J0534-3747_S_2017_10_21_pus_map.fits  distance = 4.5
J0534-3747     2017-10-09     2291875000  J0534-3747_S_2017_10_09_pus_map.fits  distance = 15.8
J0311+0508     2018-06-03     2252000000  J0311+0508_S_2018_06_03_pet_map.fits  distance = 226.4
J0045+4555     1996-08-10     2268302500  J0045+4555_S_1996_08_10_yyk_map.fits  distance = 61.6
J1754-3031     2022-07-05     2315250000  J1754-3031_S_2022_07_05_pet_map.fits  distance = 4.0
J0246-4651     2018-01-25     2252000000  J0246-4651_S_2018_01_25_pet_map.fits  distance = 6.3
J0833-4441     2021-12-12(2)  2284000000  J0833-4441_S_2021_12_12_pet_map.fits  distance = 16.1
J0833-4441     2021-07-07     2277750000  J0833-4441_S_2021_07_07_pet_map.fits  distance = 4.1
J0833-4441     2018-12-20     2252000000  J0833-4441_S_2018_12_20_pet_map.fits  distance = 14.6
J0833-4441     2017-04-28     2252000000  J0833-4441_S_2017_04_28_pet_map.fits  distance = 8.2
J0521+2112     1996-01-02     2266896250  J0521+2112_S_1996_01_02_yyk_map.fits  distance = 117.2
J1155+7534     2006-02-14     2305490000  J1155+7534_S_2006_02_14_pet_map.fits  distance = 5.0
J1155+7534     2020-03-16     2284000000  J1155+7534_S_2020_03_16_pet_map.fits  distance = 55.6
J0642+1128     2021-10-21(2)  2284000000  J0642+1128_S_2021_10_21_pet_map.fits  distance = 4.1
J2257+0243     2023-09-06     2277750000  J2257+0243_S_2023_09_06_pet_map.fits  distance = 4.5
J2108-2101     2018-05-19     2252000000  J2108-2101_S_2018_05_19_pet_map.fits  distance = 217.1
J2108-2101     2017-05-01(2)  2252000000  J2108-2101_S_2017_05_01_pet_map.fits  distance = 217.1
J2108-2101     2014-12-20     2291875000  J2108-2101_S_2014_12_20_pus_map.fits  distance = 215.1
J1520-3845     2018-05-19     2252000000  J1520-3845_S_2018_05_19_pet_map.fits  distance = 12.0
J1325-4301     2002-01-31     2301974375  J1325-4301_S_2002_01_31_yyk_map.fits  distance = 21.5
J1325-4301     2017-06-15     2252000000  J1325-4301_S_2017_06_15_pet_map.fits  distance = 4.5
J1120+1420     1996-01-02     2266896250  J1120+1420_S_1996_01_02_yyk_map.fits  distance = 5.0
J1120+1420     2017-01-16     2291875000  J1120+1420_S_2017_01_16_pus_map.fits  distance = 8.5
J1812-1310     2018-12-04     2252000000  J1812-1310_S_2018_12_04_pet_map.fits  distance = 313.1
J0318+1628     2014-12-20     2291875000  J0318+1628_S_2014_12_20_pus_map.fits  distance = 13.9
J0318+1628     2017-08-12     2291875000  J0318+1628_S_2017_08_12_pus_map.fits  distance = 15.2
J1833-210A     1997-08-27     2269474375  J1833-210A_S_1997_08_27_yyk_map.fits  distance = 4.1
J2330-4539     2002-01-31     2301974375  J2330-4539_S_2002_01_31_yyk_map.fits  distance = 154.8
J0040-3225     2022-03-04(3)  2284000000  J0040-3225_S_2022_03_04_pet_map.fits  distance = 293.0
J2120+4434     2017-09-26     2252000000  J2120+4434_S_2017_09_26_pet_map.fits  distance = 4.5
J1107-4449     2012-06-27     2305490000  J1107-4449_S_2012_06_27_pet_map.fits  distance = 5.0
J1823-2726     2018-06-09     2252000000  J1823-2726_S_2018_06_09_pet_map.fits  distance = 8.6
J1823-2726     2017-09-26     2291875000  J1823-2726_S_2017_09_26_pus_map.fits  distance = 4.1
J1356-3421     2018-02-09     2252000000  J1356-3421_S_2018_02_09_pet_map.fits  distance = 4.1
J1523+7645     2020-03-16     2284000000  J1523+7645_S_2020_03_16_pet_map.fits  distance = 8.1
J1707+0148     2017-05-27     2291875000  J1707+0148_S_2017_05_27_pus_map.fits  distance = 242.3
J0754+3910     2017-10-09     2291875000  J0754+3910_S_2017_10_09_pus_map.fits  distance = 77.8
J1755-2232     2015-01-23     2291875000  J1755-2232_S_2015_01_23_pus_map.fits  distance = 6.4
J1938+664C     2018-05-07     2252000000  J1938+664C_S_2018_05_07_pet_map.fits  distance = 5.0
J0922-3959     2012-08-22     2305490000  J0922-3959_S_2012_08_22_pet_map.fits  distance = 32.9
J0922-3959     2008-12-17     2305490000  J0922-3959_S_2008_12_17_pet_map.fits  distance = 4.1
J1344+1409     2018-08-10(2)  2252000000  J1344+1409_S_2018_08_10_pet_map.fits  distance = 6.4
J1344+1409     2002-01-31     2301974375  J1344+1409_S_2002_01_31_yyk_map.fits  distance = 125.2
J0058-3347     2017-10-21     2291875000  J0058-3347_S_2017_10_21_pus_map.fits  distance = 9.1
J0228-3719     2002-05-14     2301974375  J0228-3719_S_2002_05_14_yyk_map.fits  distance = 9.2
J1638+6234     2018-12-04(2)  2252000000  J1638+6234_S_2018_12_04_pet_map.fits  distance = 4.1
J1638+6234     2014-08-05     2291875000  J1638+6234_S_2014_08_05_pus_map.fits  distance = 12.0
J1608+1029     1996-05-15     2268302500  J1608+1029_S_1996_05_15_yyk_map.fits  distance = 106.3
J1844+0137     2002-05-14     2301974375  J1844+0137_S_2002_05_14_yyk_map.fits  distance = 15.3
J1844+0137     2002-01-31     2301974375  J1844+0137_S_2002_01_31_yyk_map.fits  distance = 121.8
J0802+7620     2006-02-23     2305490000  J0802+7620_S_2006_02_23_pet_map.fits  distance = 4.5
J1647+1720     2015-01-23     2276000000  J1647+1720_S_2015_01_23_pet_map.fits  distance = 166.8
J1647+1720     2020-03-16     2284000000  J1647+1720_S_2020_03_16_pet_map.fits  distance = 38.3
J1647+1720     2015-01-23     2291875000  J1647+1720_S_2015_01_23_pus_map.fits  distance = 165.5
J2250+1419     2010-11-08     2258990000  J2250+1419_S_2010_11_08_pet_map.fits  distance = 5.4
J0552+3754     2018-07-01     2252000000  J0552+3754_S_2018_07_01_pet_map.fits  distance = 247.0
J0051-4226     2017-05-27     2291875000  J0051-4226_S_2017_05_27_pus_map.fits  distance = 333.5
J1924-2914     1996-05-15     2268302500  J1924-2914_S_1996_05_15_yyk_map.fits  distance = 13.6
J1218+7934     2020-03-10     2284000000  J1218+7934_S_2020_03_10_pet_map.fits  distance = 4.5
J1408-0752     2017-01-16     2291875000  J1408-0752_S_2017_01_16_pus_map.fits  distance = 345.4
J0836+0053     1995-07-15     2266896250  J0836+0053_S_1995_07_15_yyk_map.fits  distance = 154.2
J1151+3825     2011-03-15(2)  2258990000  J1151+3825_S_2011_03_15_pet_map.fits  distance = 159.3
J1151+3825     2010-11-10(2)  2258990000  J1151+3825_S_2010_11_10_pet_map.fits  distance = 159.0
J2047-0236     2015-03-17     2291875000  J2047-0236_S_2015_03_17_pus_map.fits  distance = 199.3
J1941-2933     2005-06-30     2309474375  J1941-2933_S_2005_06_30_yyk_map.fits  distance = 4.5
J0530+1331     1994-08-12     2266896250  J0530+1331_S_1994_08_12_yyk_map.fits  distance = 5.4
J0616-3456     2002-01-31     2301974375  J0616-3456_S_2002_01_31_yyk_map.fits  distance = 10.8
J1601-2429     2022-01-19     2277750000  J1601-2429_S_2022_01_19_pet_map.fits  distance = 8.9
J1447+7656     2020-03-16     2284000000  J1447+7656_S_2020_03_16_pet_map.fits  distance = 5.1
J0921-2618     1995-07-15     2266896250  J0921-2618_S_1995_07_15_yyk_map.fits  distance = 7.1
J0439-4522     2021-09-08     2277750000  J0439-4522_S_2021_09_08_pet_map.fits  distance = 5.0
J1723+3417     2015-03-17     2276000000  J1723+3417_S_2015_03_17_xua_map.fits  distance = 4.5
J1723+3417     2015-03-17     2291875000  J1723+3417_S_2015_03_17_pus_map.fits  distance = 5.4
J1311-2216     2002-05-14     2301974375  J1311-2216_S_2002_05_14_yyk_map.fits  distance = 4.1
J0638+8411     2020-03-08     2284000000  J0638+8411_S_2020_03_08_pet_map.fits  distance = 9.4
J1830-4441     2017-10-09     2291875000  J1830-4441_S_2017_10_09_pus_map.fits  distance = 6.7
J0515+6806     2020-03-23     2284000000  J0515+6806_S_2020_03_23_pet_map.fits  distance = 7.6
J1215+1730     2014-05-31     2291875000  J1215+1730_S_2014_05_31_pus_map.fits  distance = 24.2
J0855+5751     2018-05-07     2252000000  J0855+5751_S_2018_05_07_pet_map.fits  distance = 109.7
J0318+1628     1996-01-02     2266896250  J0318+1628_S_1996_01_02_yyk_map.fits  distance = 16.2
J0318+1628     2017-08-12     2252000000  J0318+1628_S_2017_08_12_pet_map.fits  distance = 17.1
J1316+1947     1996-03-13     2266896250  J1316+1947_S_1996_03_13_yyk_map.fits  distance = 5.8
J0050-0929     2018-04-08     2252000000  J0050-0929_S_2018_04_08_pet_map.fits  snr = 7.7
J2129-1538     2014-12-20     2291875000  J2129-1538_S_2014_12_20_pus_map.fits  distance = 280.9
J1127-1857     2017-04-28     2291875000  J1127-1857_S_2017_04_28_pus_map.fits  distance = 238.4
J2120+4434     1996-08-10     2268302500  J2120+4434_S_1996_08_10_yyk_map.fits  distance = 164.4
J2120+4434     2017-01-21     2252000000  J2120+4434_S_2017_01_21_pet_map.fits  distance = 172.1
J1102+7905     2020-03-10     2284000000  J1102+7905_S_2020_03_10_pet_map.fits  distance = 5.0
J1102+7905     2006-02-16     2305490000  J1102+7905_S_2006_02_16_pet_map.fits  distance = 4.5
J1606+5521     2018-07-01     2252000000  J1606+5521_S_2018_07_01_pet_map.fits  distance = 74.5
J0900-3131     2002-01-31     2301974375  J0900-3131_S_2002_01_31_yyk_map.fits  distance = 13.2
J0013+7748     2020-03-02     2284000000  J0013+7748_S_2020_03_02_pet_map.fits  distance = 38.1
J1628+7706     1995-04-19     2266896250  J1628+7706_S_1995_04_19_yyk_map.fits  distance = 51.4
J1852-2433     2018-07-31     2252000000  J1852-2433_S_2018_07_31_pet_map.fits  distance = 4.5
J0806+8126     2020-03-08     2284000000  J0806+8126_S_2020_03_08_pet_map.fits  distance = 5.4
J1033+071B     2018-11-03(3)  2252000000  J1033+071B_S_2018_11_03_pet_map.fits  distance = 5.0
J1830-3602     2002-01-31     2301974375  J1830-3602_S_2002_01_31_yyk_map.fits  distance = 10.0
J1830-3602     2018-09-20     2276000000  J1830-3602_S_2018_09_20_pet_map.fits  distance = 5.0
J1215-1731     2018-07-31     2252000000  J1215-1731_S_2018_07_31_pet_map.fits  distance = 249.0
J2209-2331     1997-07-02     2269474375  J2209-2331_S_1997_07_02_yyk_map.fits  distance = 7.8
J0005-3445     2002-01-31     2301974375  J0005-3445_S_2002_01_31_yyk_map.fits  distance = 24.2
J0203-4349     2018-01-25     2252000000  J0203-4349_S_2018_01_25_pet_map.fits  distance = 7.1
J1924+3329     2018-07-27     2252000000  J1924+3329_S_2018_07_27_pet_map.fits  distance = 4.0
J1924+3329     2017-05-01     2252000000  J1924+3329_S_2017_05_01_pet_map.fits  distance = 7.1
J0425-1612     2018-12-04     2252000000  J0425-1612_S_2018_12_04_pet_map.fits  distance = 68.6
J0009+0625     2018-11-03     2252000000  J0009+0625_S_2018_11_03_pet_map.fits  distance = 141.7
J0009+0625     2014-02-12     2305250000  J0009+0625_S_2014_02_12_pet_map.fits  distance = 6.1
J0714+8151     2018-05-19     2252000000  J0714+8151_S_2018_05_19_pet_map.fits  distance = 248.1
J0445+7840     2020-03-02     2284000000  J0445+7840_S_2020_03_02_pet_map.fits  distance = 8.2
J2048+4310     2017-09-18     2252000000  J2048+4310_S_2017_09_18_pet_map.fits  distance = 188.1
J2048+4310     2002-05-14     2301974375  J2048+4310_S_2002_05_14_yyk_map.fits  distance = 134.1
J1640-3727     2017-07-16     2252000000  J1640-3727_S_2017_07_16_pet_map.fits  distance = 122.1
J0408-0529     1997-05-07     2269474375  J0408-0529_S_1997_05_07_yyk_map.fits  distance = 7.6
J0735+2341     1996-01-02     2266896250  J0735+2341_S_1996_01_02_yyk_map.fits  distance = 143.5
J1632+8232     2006-02-16     2305490000  J1632+8232_S_2006_02_16_pet_map.fits  distance = 6.3
J0643+0857     2017-09-26     2252000000  J0643+0857_S_2017_09_26_pet_map.fits  distance = 110.2
J2313-4729     2017-09-18     2252000000  J2313-4729_S_2017_09_18_pet_map.fits  distance = 8.1
J1042+1203     2017-01-21     2252000000  J1042+1203_S_2017_01_21_pet_map.fits  distance = 36.2
J1405-3907     2022-07-05     2315250000  J1405-3907_S_2022_07_05_pet_map.fits  distance = 5.0
J0354+6621     1995-04-19     2266896250  J0354+6621_S_1995_04_19_yyk_map.fits  distance = 120.2
J0010-4153     2017-01-21     2291875000  J0010-4153_S_2017_01_21_pus_map.fits  distance = 4.1
J0742-3829     2014-12-20     2291875000  J0742-3829_S_2014_12_20_pus_map.fits  distance = 5.1
J2007+3722     2002-05-14     2301974375  J2007+3722_S_2002_05_14_yyk_map.fits  distance = 173.3
J2045+3233     1996-05-15     2268302500  J2045+3233_S_1996_05_15_yyk_map.fits  distance = 5.1
J2343-1351     2007-01-11     2309474375  J2343-1351_S_2007_01_11_yyk_map.fits  distance = 37.3
J2343-1351     2018-03-26     2252000000  J2343-1351_S_2018_03_26_pet_map.fits  distance = 36.7
J0026+3508     2014-01-04     2291875000  J0026+3508_S_2014_01_04_pus_map.fits  distance = 5.0
J0431+2037     2015-01-23     2291875000  J0431+2037_S_2015_01_23_pus_map.fits  distance = 4.5
J0431+2037     2002-01-31     2301974375  J0431+2037_S_2002_01_31_yyk_map.fits  distance = 5.0
J0530+1331     1995-07-15     2266896250  J0530+1331_S_1995_07_15_yyk_map.fits  distance = 58.5
J0058-1829     2022-02-21(2)  2284000000  J0058-1829_S_2022_02_21_pet_map.fits  distance = 8.1
J0448+5921     1994-08-12     2266896250  J0448+5921_S_1994_08_12_yyk_map.fits  distance = 4.0
J1319-2724     2015-01-22     2276000000  J1319-2724_S_2015_01_22_pet_map.fits  distance = 5.0
J2137+2357     2019-01-21     2252000000  J2137+2357_S_2019_01_21_pet_map.fits  distance = 65.8
J0257+7843     1995-04-19     2266896250  J0257+7843_S_1995_04_19_yyk_map.fits  snr = 4.8
J1717-3948     2014-08-05     2291875000  J1717-3948_S_2014_08_05_pus_map.fits  distance = 221.5
J1717-3948     2017-08-05     2291875000  J1717-3948_S_2017_08_05_pus_map.fits  distance = 197.4
J0737-3954     2017-09-26     2291875000  J0737-3954_S_2017_09_26_pus_map.fits  distance = 5.8
J0737-3954     2018-01-18     2252000000  J0737-3954_S_2018_01_18_pet_map.fits  distance = 6.3
J0737-3954     2014-12-20     2291875000  J0737-3954_S_2014_12_20_pus_map.fits  distance = 7.1
J0737-3954     2002-01-31     2301974375  J0737-3954_S_2002_01_31_yyk_map.fits  distance = 24.2
J0733+5605     1994-08-12     2266896250  J0733+5605_S_1994_08_12_yyk_map.fits  snr = 8.9
J0125+8424     2020-03-02     2284000000  J0125+8424_S_2020_03_02_pet_map.fits  distance = 17.3
J0125+8424     2006-02-16     2305490000  J0125+8424_S_2006_02_16_pet_map.fits  distance = 114.5
J1325-4301     2002-05-14     2301974375  J1325-4301_S_2002_05_14_yyk_map.fits  distance = 9.9
J0539+1433     2017-02-24     2291875000  J0539+1433_S_2017_02_24_pus_map.fits  distance = 259.0
J2254+6209     2002-05-14     2301974375  J2254+6209_S_2002_05_14_yyk_map.fits  distance = 170.6
J2254+6209     2018-07-27     2252000000  J2254+6209_S_2018_07_27_pet_map.fits  distance = 352.2
J1244+8000     2020-03-08     2284000000  J1244+8000_S_2020_03_08_pet_map.fits  distance = 8.5
J1846-0003     2002-05-14     2301974375  J1846-0003_S_2002_05_14_yyk_map.fits  distance = 147.8
J1913-3630     2017-09-18     2252000000  J1913-3630_S_2017_09_18_pet_map.fits  distance = 6.1
J0429+6710     1995-04-19     2266896250  J0429+6710_S_1995_04_19_yyk_map.fits  distance = 5.7
J0424-3848     2017-10-21     2291875000  J0424-3848_S_2017_10_21_pus_map.fits  distance = 5.8
J0922-3959     1998-08-10     2292474375  J0922-3959_S_1998_08_10_fey_map.fits  distance = 4.5
J0922-3959     1999-08-02     2292474375  J0922-3959_S_1999_08_02_nic_map.fits  distance = 10.0
J1956+1856     2018-09-20     2276000000  J1956+1856_S_2018_09_20_pet_map.fits  distance = 4.0
J0743-4434     2017-03-27     2291875000  J0743-4434_S_2017_03_27_pus_map.fits  distance = 5.1
J0743-4434     2009-01-21     2305490000  J0743-4434_S_2009_01_21_pet_map.fits  distance = 4.5
J0714+7408     1995-04-19     2266896250  J0714+7408_S_1995_04_19_yyk_map.fits  distance = 126.9
J1257-3155     2001-05-09     2302474375  J1257-3155_S_2001_05_09_nic_map.fits  distance = 5.4
