object_name    obs_date              freq  file_name                             comment
J0333+2916     2013-12-09     4.97932e+09  J0333+2916_C_2013_12_09_lic_map.fits  distance = 6.0
J1922-3254     2022-08-02     4.352e+09    J1922-3254_C_2022_08_02_pet_map.fits  distance = 4.5
J1403+0859     2015-09-28(2)  4.344e+09    J1403+0859_C_2015_09_28_pet_map.fits  distance = 4.0
J1922-1438     2021-12-17     4.352e+09    J1922-1438_C_2021_12_17_pet_map.fits  distance = 7.3
J1448-0244     2022-07-03     4.352e+09    J1448-0244_C_2022_07_03_pet_map.fits  distance = 5.7
J1435+3131     2019-02-10     4.344e+09    J1435+3131_C_2019_02_10_pet_map.fits  distance = 64.5
J1032-3531     2020-10-02     4.344e+09    J1032-3531_C_2020_10_02_pet_map.fits  distance = 18.1
J1912-4143     2014-01-30     4.344e+09    J1912-4143_C_2014_01_30_pet_map.fits  distance = 5.7
J2042-3235     2020-10-04     4.344e+09    J2042-3235_C_2020_10_04_pet_map.fits  distance = 4.5
J1325+0748     2022-03-22     4.352e+09    J1325+0748_C_2022_03_22_pet_map.fits  distance = 5.4
J1650-3722     2022-01-19     4.352e+09    J1650-3722_C_2022_01_19_pet_map.fits  distance = 6.1
J0459-3808     2016-07-28     4.344e+09    J0459-3808_C_2016_07_28_pet_map.fits  distance = 6.1
J1452-3421     2015-10-13(2)  4.344e+09    J1452-3421_C_2015_10_13_pet_map.fits  distance = 5.0
J1602-1427     2019-11-11     4.344e+09    J1602-1427_C_2019_11_11_pet_map.fits  distance = 5.0
J2020+2942     2016-04-19(2)  4.344e+09    J2020+2942_C_2016_04_19_pet_map.fits  distance = 695.3
J0152-3751     2015-08-07     4.344e+09    J0152-3751_C_2015_08_07_pet_map.fits  distance = 5.1
J1540-2013     2019-08-08     4.344e+09    J1540-2013_C_2019_08_08_pet_map.fits  distance = 7.1
J1537+0253     2022-07-01     4.352e+09    J1537+0253_C_2022_07_01_pet_map.fits  distance = 6.0
J1331-4230     2013-03-26     4.35997e+09  J1331-4230_C_2013_03_26_pet_map.fits  distance = 6.0
J1631+1156     2021-02-01     4.344e+09    J1631+1156_C_2021_02_01_pet_map.fits  distance = 1249.0
J0611+5633     2013-02-22     4.344e+09    J0611+5633_C_2013_02_22_pet_map.fits  distance = 5.1
J1107+0222     2013-09-30     4.98005e+09  J1107+0222_C_2013_09_30_lic_map.fits  distance = 14.0
J1836-3352     2022-01-19     4.352e+09    J1836-3352_C_2022_01_19_pet_map.fits  distance = 7.2
J0359+0340     2022-07-31     4.352e+09    J0359+0340_C_2022_07_31_pet_map.fits  distance = 5.4
J1710-2948     2020-01-31     4.344e+09    J1710-2948_C_2020_01_31_pet_map.fits  distance = 8.0
J0730-3913     2022-11-18     4.352e+09    J0730-3913_C_2022_11_18_pet_map.fits  distance = 8.2
J1932-3229     2021-12-09     4.352e+09    J1932-3229_C_2021_12_09_pet_map.fits  distance = 6.1
J2251-3827     2019-07-27     4.344e+09    J2251-3827_C_2019_07_27_pet_map.fits  distance = 9.5
J0639-3844     2016-08-23     4.344e+09    J0639-3844_C_2016_08_23_pet_map.fits  distance = 9.0
J0909-0922     2021-09-26     4.352e+09    J0909-0922_C_2021_09_26_pet_map.fits  distance = 6.7
J1707+3152     2022-06-23     4.352e+09    J1707+3152_C_2022_06_23_pet_map.fits  distance = 7.1
J1926+6154     2013-12-07     4.97938e+09  J1926+6154_C_2013_12_07_lic_map.fits  distance = 29.6
J2331-1600     2021-09-21(2)  4.352e+09    J2331-1600_C_2021_09_21_pet_map.fits  distance = 45.8
J2331-1600     2022-07-31(3)  4.352e+09    J2331-1600_C_2022_07_31_pet_map.fits  distance = 5.1
J2331-1600     2021-09-27     4.352e+09    J2331-1600_C_2021_09_27_pet_map.fits  distance = 45.8
J2358-1020     2019-07-29(2)  4.344e+09    J2358-1020_C_2019_07_29_pet_map.fits  distance = 6.1
J1102+0736     2022-07-09     4.352e+09    J1102+0736_C_2022_07_09_pet_map.fits  distance = 5.0
J0235+1824     2016-05-27     4.344e+09    J0235+1824_C_2016_05_27_pet_map.fits  distance = 56.0
J1229+0203     2007-06-01     4.60846e+09  J1229+0203_C_2007_06_01_sok_map.fits  distance = 9.2
J1229+0203     2007-03-01     4.60846e+09  J1229+0203_C_2007_03_01_sok_map.fits  distance = 4.1
J1101+2414     2019-02-10(2)  4.344e+09    J1101+2414_C_2019_02_10_pet_map.fits  distance = 4.1
J0538+4615     2021-09-27     4.352e+09    J0538+4615_C_2021_09_27_pet_map.fits  distance = 6.7
J1245+5709     2013-11-22     4.97938e+09  J1245+5709_C_2013_11_22_lic_map.fits  distance = 6.3
J1903+6824     2021-12-17     4.352e+09    J1903+6824_C_2021_12_17_pet_map.fits  distance = 9.2
J0256-2159     2016-08-14     4.344e+09    J0256-2159_C_2016_08_14_pet_map.fits  distance = 5.1
J1940-3905     2020-12-03     4.344e+09    J1940-3905_C_2020_12_03_pet_map.fits  distance = 28.7
J1812-0648     2015-12-27(2)  4.344e+09    J1812-0648_C_2015_12_27_pet_map.fits  distance = 3002.0
J2304+0016     2019-07-29     4.344e+09    J2304+0016_C_2019_07_29_pet_map.fits  distance = 7.6
J1154+122A     2022-03-22(2)  4.352e+09    J1154+122A_C_2022_03_22_pet_map.fits  distance = 6.7
J0309-3437     2019-07-24     4.344e+09    J0309-3437_C_2019_07_24_pet_map.fits  distance = 4.5
J1614-3705     2019-08-20     4.344e+09    J1614-3705_C_2019_08_20_pet_map.fits  distance = 85.1
J0438-3932     2019-08-01     4.344e+09    J0438-3932_C_2019_08_01_pet_map.fits  distance = 4.1
J2022+2602     2022-06-14     4.352e+09    J2022+2602_C_2022_06_14_pet_map.fits  distance = 16.4
J1820-1111     2014-02-17     4.344e+09    J1820-1111_C_2014_02_17_pet_map.fits  distance = 9.2
J0946+0419     2013-03-04     4.35997e+09  J0946+0419_C_2013_03_04_pet_map.fits  distance = 6.7
J1252-4213     2016-06-28(2)  4.344e+09    J1252-4213_C_2016_06_28_pet_map.fits  distance = 12.4
J1826-2325     2021-12-17     4.352e+09    J1826-2325_C_2021_12_17_pet_map.fits  distance = 4.5
J0437-4258     2018-05-28     4.344e+09    J0437-4258_C_2018_05_28_pet_map.fits  distance = 6.1
J1424+2120     2022-11-22     4.352e+09    J1424+2120_C_2022_11_22_pet_map.fits  distance = 12.0
J1217-3731     2020-09-25     4.344e+09    J1217-3731_C_2020_09_25_pet_map.fits  distance = 5.1
J0656-0323     2020-12-13     4.344e+09    J0656-0323_C_2020_12_13_pet_map.fits  distance = 5.8
J2114-3326     2020-10-04     4.344e+09    J2114-3326_C_2020_10_04_pet_map.fits  distance = 5.1
J0516-3703     2019-07-29     4.344e+09    J0516-3703_C_2019_07_29_pet_map.fits  distance = 6.3
J2034+2335     2022-12-02     4.352e+09    J2034+2335_C_2022_12_02_pet_map.fits  distance = 9.0
J2313-3125     2021-09-21     4.352e+09    J2313-3125_C_2021_09_21_pet_map.fits  distance = 12.2
J0831-2506     2015-11-09     4.344e+09    J0831-2506_C_2015_11_09_pet_map.fits  distance = 4.1
J1731-3450     2022-01-19     4.352e+09    J1731-3450_C_2022_01_19_pet_map.fits  distance = 4.0
J2042-2855     2015-09-05     4.344e+09    J2042-2855_C_2015_09_05_pet_map.fits  distance = 40.8
J0618+2811     2016-04-26     4.344e+09    J0618+2811_C_2016_04_26_pet_map.fits  distance = 104.7
J0750+1231     2022-08-23(2)  4.352e+09    J0750+1231_C_2022_08_23_pet_map.fits  distance = 4.1
J2056+5714     2022-11-29     4.352e+09    J2056+5714_C_2022_11_29_pet_map.fits  distance = 8.2
J2056+5714     2021-12-09     4.352e+09    J2056+5714_C_2021_12_09_pet_map.fits  distance = 4.1
J0929-3831     2019-07-26     4.344e+09    J0929-3831_C_2019_07_26_pet_map.fits  distance = 11.7
J1411-1100     2020-02-11     4.344e+09    J1411-1100_C_2020_02_11_pet_map.fits  distance = 6.7
J0837-3430     2019-07-26     4.344e+09    J0837-3430_C_2019_07_26_pet_map.fits  distance = 4.5
J1824-1410     2022-07-01     4.352e+09    J1824-1410_C_2022_07_01_pet_map.fits  distance = 5.0
J1818-1106     2020-12-13     4.344e+09    J1818-1106_C_2020_12_13_pet_map.fits  distance = 15.0
J1832-0610     2022-06-14     4.352e+09    J1832-0610_C_2022_06_14_pet_map.fits  distance = 5.4
J1034-3606     2022-11-22     4.352e+09    J1034-3606_C_2022_11_22_pet_map.fits  distance = 5.8
J0407-3812     2016-05-07     4.344e+09    J0407-3812_C_2016_05_07_pet_map.fits  distance = 6.1
J1349-3845     2020-11-14     4.344e+09    J1349-3845_C_2020_11_14_pet_map.fits  distance = 16.6
J0116-3404     2019-07-24     4.344e+09    J0116-3404_C_2019_07_24_pet_map.fits  distance = 5.4
J2304-1044     2022-12-02     4.352e+09    J2304-1044_C_2022_12_02_pet_map.fits  distance = 5.0
J2242+3806     2022-08-03     4.352e+09    J2242+3806_C_2022_08_03_pet_map.fits  distance = 8.1
J1828-3044     2020-01-31     4.344e+09    J1828-3044_C_2020_01_31_pet_map.fits  distance = 4.0
J1152+3831     2022-07-03     4.352e+09    J1152+3831_C_2022_07_03_pet_map.fits  distance = 6.7
J2024+3054     2022-11-29     4.352e+09    J2024+3054_C_2022_11_29_pet_map.fits  distance = 5.1
J1442+3042     2006-08-03     4.84471e+09  J1442+3042_C_2006_08_03_tay_map.fits  distance = 5.0
J0614-2957     2019-07-26     4.344e+09    J0614-2957_C_2019_07_26_pet_map.fits  distance = 6.3
J1021-2301     2022-07-31     4.352e+09    J1021-2301_C_2022_07_31_pet_map.fits  distance = 4.1
J1946-3136     2021-11-21     4.352e+09    J1946-3136_C_2021_11_21_pet_map.fits  distance = 6.1
J1022-2751     2021-01-31     4.344e+09    J1022-2751_C_2021_01_31_pet_map.fits  distance = 4.5
J2003+1437     2022-12-02     4.352e+09    J2003+1437_C_2022_12_02_pet_map.fits  distance = 288.9
J1253+6304     2016-05-16     4.344e+09    J1253+6304_C_2016_05_16_pet_map.fits  distance = 17.1
J0810-1321     2015-09-15(2)  4.344e+09    J0810-1321_C_2015_09_15_pet_map.fits  distance = 57.9
J2350-2158     2022-11-29     4.352e+09    J2350-2158_C_2022_11_29_pet_map.fits  distance = 7.3
J2047+264A     2020-09-11     4.344e+09    J2047+264A_C_2020_09_11_pet_map.fits  distance = 1499.0
J2307-3548     2019-07-27     4.344e+09    J2307-3548_C_2019_07_27_pet_map.fits  distance = 5.8
J1102-0647     2016-04-18     4.344e+09    J1102-0647_C_2016_04_18_pet_map.fits  distance = 172.3
J1102-0647     2022-07-28     4.352e+09    J1102-0647_C_2022_07_28_pet_map.fits  distance = 6.1
J2012-3201     2020-10-04     4.344e+09    J2012-3201_C_2020_10_04_pet_map.fits  distance = 11.0
J0657-5406     2018-06-04     4.344e+09    J0657-5406_C_2018_06_04_pet_map.fits  distance = 6.0
J0750+3119     2006-04-14     4.84471e+09  J0750+3119_C_2006_04_14_tay_map.fits  distance = 168.0
J0900+2422     2022-07-09     4.352e+09    J0900+2422_C_2022_07_09_pet_map.fits  distance = 5.4
J1234-3951     2016-08-11     4.344e+09    J1234-3951_C_2016_08_11_pet_map.fits  distance = 8.1
J1242+3258     2022-11-22     4.352e+09    J1242+3258_C_2022_11_22_pet_map.fits  distance = 4.1
J1521-3259     2021-02-01     4.344e+09    J1521-3259_C_2021_02_01_pet_map.fits  distance = 7.3
J0615-1356     2022-09-20     4.352e+09    J0615-1356_C_2022_09_20_pet_map.fits  distance = 4.5
J1926-3917     2021-12-09     4.352e+09    J1926-3917_C_2021_12_09_pet_map.fits  distance = 5.8
J1320-1415     2022-07-26     4.352e+09    J1320-1415_C_2022_07_26_pet_map.fits  distance = 5.4
J0909+4749     2021-09-26     4.352e+09    J0909+4749_C_2021_09_26_pet_map.fits  distance = 5.7
J1209+2111     2022-03-22     4.352e+09    J1209+2111_C_2022_03_22_pet_map.fits  distance = 4.0
J1455+5906     2006-08-03     4.84471e+09  J1455+5906_C_2006_08_03_tay_map.fits  distance = 159.1
J0121-1827     2021-09-27     4.352e+09    J0121-1827_C_2021_09_27_pet_map.fits  distance = 5.4
J0723-3157     2021-09-27     4.352e+09    J0723-3157_C_2021_09_27_pet_map.fits  distance = 4.1
J2055+3606     2021-12-09     4.352e+09    J2055+3606_C_2021_12_09_pet_map.fits  distance = 6.1
J1640+2210     2022-06-27     4.352e+09    J1640+2210_C_2022_06_27_pet_map.fits  distance = 5.0
J2143-3929     2018-12-26     4.344e+09    J2143-3929_C_2018_12_26_pet_map.fits  distance = 4.5
J0354+4643     2018-07-10     4.344e+09    J0354+4643_C_2018_07_10_pet_map.fits  distance = 13.0
J1007-3333     2016-08-14     4.344e+09    J1007-3333_C_2016_08_14_pet_map.fits  distance = 6.0
J1156+312A     2013-03-04     4.344e+09    J1156+312A_C_2013_03_04_pet_map.fits  distance = 6.3
J2031+4942     2022-11-29     4.352e+09    J2031+4942_C_2022_11_29_pet_map.fits  distance = 4.5
J1242-0625     2022-07-09     4.352e+09    J1242-0625_C_2022_07_09_pet_map.fits  distance = 5.8
J0933-1949     2020-10-02(3)  4.344e+09    J0933-1949_C_2020_10_02_pet_map.fits  distance = 4.1
J0759-2528     2015-08-27     4.344e+09    J0759-2528_C_2015_08_27_pet_map.fits  distance = 7.2
J2050-0810     2022-03-11(2)  4.352e+09    J2050-0810_C_2022_03_11_pet_map.fits  distance = 5.1
J0721+4522     2021-01-31     4.344e+09    J0721+4522_C_2021_01_31_pet_map.fits  distance = 8.6
J0422+3127     2022-07-29     4.352e+09    J0422+3127_C_2022_07_29_pet_map.fits  distance = 7.8
J0422+3127     2021-09-27     4.352e+09    J0422+3127_C_2021_09_27_pet_map.fits  distance = 86.8
J0255-3513     2020-09-24     4.344e+09    J0255-3513_C_2020_09_24_pet_map.fits  distance = 6.1
J2236-1232     2016-07-27     4.344e+09    J2236-1232_C_2016_07_27_pet_map.fits  distance = 4.0
J0906-1706     2016-06-19     4.344e+09    J0906-1706_C_2016_06_19_pet_map.fits  distance = 69.8
J1349-3501     2020-11-14     4.344e+09    J1349-3501_C_2020_11_14_pet_map.fits  distance = 6.7
J0540+5823     2013-10-04     4.97742e+09  J0540+5823_C_2013_10_04_lic_map.fits  distance = 56.9
J1526-3954     2021-02-01     4.344e+09    J1526-3954_C_2021_02_01_pet_map.fits  distance = 14.3
J1345-3402     2021-10-11     4.352e+09    J1345-3402_C_2021_10_11_pet_map.fits  distance = 9.4
J0959-2619     2020-10-02     4.344e+09    J0959-2619_C_2020_10_02_pet_map.fits  distance = 5.0
J0018-2842     2020-11-20     4.344e+09    J0018-2842_C_2020_11_20_pet_map.fits  distance = 18.4
J0428-3805     2019-07-26     4.344e+09    J0428-3805_C_2019_07_26_pet_map.fits  distance = 6.3
J1909+2014     2021-02-15     4.344e+09    J1909+2014_C_2021_02_15_pet_map.fits  distance = 81.5
J0125-0005     2022-11-29     4.352e+09    J0125-0005_C_2022_11_29_pet_map.fits  distance = 4.1
J0125-0005     2021-10-11(2)  4.352e+09    J0125-0005_C_2021_10_11_pet_map.fits  distance = 4.1
J0525-2145     2021-09-21     4.352e+09    J0525-2145_C_2021_09_21_pet_map.fits  distance = 5.1
J0601+3838     2013-10-04     4.97938e+09  J0601+3838_C_2013_10_04_lic_map.fits  distance = 8.6
J1926+2937     2022-12-18     4.352e+09    J1926+2937_C_2022_12_18_pet_map.fits  distance = 8.5
J1851+0035     2018-06-19     4.344e+09    J1851+0035_C_2018_06_19_pet_map.fits  distance = 6.7
J1834-0301     2022-06-26     4.352e+09    J1834-0301_C_2022_06_26_pet_map.fits  distance = 6.4
J1740-1518     2022-06-14(2)  4.352e+09    J1740-1518_C_2022_06_14_pet_map.fits  distance = 7.1
J2331+6510     2021-09-27     4.352e+09    J2331+6510_C_2021_09_27_pet_map.fits  distance = 5.4
J2331+6510     2022-11-29     4.352e+09    J2331+6510_C_2022_11_29_pet_map.fits  distance = 7.1
J1659+6007     2022-05-25     4.352e+09    J1659+6007_C_2022_05_25_pet_map.fits  distance = 5.4
J1753-1622     2020-01-31     4.344e+09    J1753-1622_C_2020_01_31_pet_map.fits  distance = 7.1
J0522+3336     2021-09-27     4.352e+09    J0522+3336_C_2021_09_27_pet_map.fits  distance = 37.9
J0157-3829     2019-07-24     4.344e+09    J0157-3829_C_2019_07_24_pet_map.fits  distance = 4.0
J0724-0939     2022-07-29     4.352e+09    J0724-0939_C_2022_07_29_pet_map.fits  distance = 4.5
J2358-1801     2016-07-27     4.344e+09    J2358-1801_C_2016_07_27_pet_map.fits  distance = 5.4
J0737-3813     2015-08-23(2)  4.344e+09    J0737-3813_C_2015_08_23_pet_map.fits  distance = 4.5
J1637-3506     2022-08-05     4.352e+09    J1637-3506_C_2022_08_05_pet_map.fits  distance = 9.2
J1502-3803     2015-10-16     4.344e+09    J1502-3803_C_2015_10_16_pet_map.fits  distance = 7.3
J1129-1638     2021-09-26     4.352e+09    J1129-1638_C_2021_09_26_pet_map.fits  distance = 5.7
J1751-2404     2022-07-24     4.352e+09    J1751-2404_C_2022_07_24_pet_map.fits  distance = 9.4
J1525+1556     2022-07-01     4.352e+09    J1525+1556_C_2022_07_01_pet_map.fits  distance = 5.7
J1928+1842     2022-02-14     4.352e+09    J1928+1842_C_2022_02_14_pet_map.fits  distance = 9.0
J2007-1016     2015-12-27     4.344e+09    J2007-1016_C_2015_12_27_pet_map.fits  distance = 20.6
J1229+0203     2007-05-03     4.60846e+09  J1229+0203_C_2007_05_03_sok_map.fits  distance = 6.4
J0153+7517     2013-10-03     4.97938e+09  J0153+7517_C_2013_10_03_lic_map.fits  distance = 41.1
J1654-3049     2022-01-19     4.352e+09    J1654-3049_C_2022_01_19_pet_map.fits  distance = 14.1
J0501-0447     2020-11-04(2)  4.344e+09    J0501-0447_C_2020_11_04_pet_map.fits  distance = 144.8
J1440+6108     2006-08-03     4.84471e+09  J1440+6108_C_2006_08_03_tay_map.fits  distance = 105.1
J0526-2737     2021-09-21     4.352e+09    J0526-2737_C_2021_09_21_pet_map.fits  distance = 9.5
J0059-0046     2022-07-07     4.352e+09    J0059-0046_C_2022_07_07_pet_map.fits  distance = 4.1
J2045+4341     2022-11-29     4.352e+09    J2045+4341_C_2022_11_29_pet_map.fits  distance = 6.1
J2035+2859     2021-12-09     4.352e+09    J2035+2859_C_2021_12_09_pet_map.fits  distance = 4.0
J0710-3600     2020-10-02     4.344e+09    J0710-3600_C_2020_10_02_pet_map.fits  distance = 4.5
J1821+3514     2021-02-15     4.344e+09    J1821+3514_C_2021_02_15_pet_map.fits  distance = 5.0
J0540+2444     2021-09-27     4.352e+09    J0540+2444_C_2021_09_27_pet_map.fits  distance = 13.3
J2255-3548     2022-12-02     4.352e+09    J2255-3548_C_2022_12_02_pet_map.fits  distance = 4.0
J2356-3819     2019-07-27     4.344e+09    J2356-3819_C_2019_07_27_pet_map.fits  distance = 13.0
J1141-0805     2015-09-28     4.344e+09    J1141-0805_C_2015_09_28_pet_map.fits  distance = 4.1
J1929-3732     2021-12-09     4.352e+09    J1929-3732_C_2021_12_09_pet_map.fits  distance = 8.5
J1548+4835     2022-05-25     4.352e+09    J1548+4835_C_2022_05_25_pet_map.fits  distance = 4.0
J1058-3619     2015-08-27     4.344e+09    J1058-3619_C_2015_08_27_pet_map.fits  distance = 4.5
J2235-4835     2018-08-29     4.344e+09    J2235-4835_C_2018_08_29_pet_map.fits  distance = 6.0
J0657-2637     2020-10-02     4.344e+09    J0657-2637_C_2020_10_02_pet_map.fits  distance = 5.1
J0408+1240     2016-05-29     4.344e+09    J0408+1240_C_2016_05_29_pet_map.fits  distance = 5.1
J0725+1032     2013-02-22     4.344e+09    J0725+1032_C_2013_02_22_pet_map.fits  distance = 127.6
J1737+0236     2014-01-30     4.344e+09    J1737+0236_C_2014_01_30_pet_map.fits  snr = 9.8
J2247-3419     2020-12-03     4.344e+09    J2247-3419_C_2020_12_03_pet_map.fits  distance = 6.1
J1827-0931     2022-07-01(2)  4.352e+09    J1827-0931_C_2022_07_01_pet_map.fits  distance = 4.5
J0023-2941     2022-08-03(2)  4.352e+09    J0023-2941_C_2022_08_03_pet_map.fits  distance = 7.8
J0716-3639     2021-09-27     4.352e+09    J0716-3639_C_2021_09_27_pet_map.fits  distance = 6.7
J0716-3639     2016-05-07     4.344e+09    J0716-3639_C_2016_05_07_pet_map.fits  distance = 4.1
J2020+4057     2021-12-09     4.352e+09    J2020+4057_C_2021_12_09_pet_map.fits  distance = 4.1
J0944-2850     2022-07-28     4.352e+09    J0944-2850_C_2022_07_28_pet_map.fits  distance = 10.0
J1521-3011     2019-08-20     4.344e+09    J1521-3011_C_2019_08_20_pet_map.fits  distance = 6.0
J1057-2433     2020-11-13     4.344e+09    J1057-2433_C_2020_11_13_pet_map.fits  distance = 4.5
J2248+1527     2022-08-03(2)  4.352e+09    J2248+1527_C_2022_08_03_pet_map.fits  distance = 4.5
J1942-1630     2020-02-01     4.344e+09    J1942-1630_C_2020_02_01_pet_map.fits  distance = 7.6
J1000-2259     2020-11-13     4.344e+09    J1000-2259_C_2020_11_13_pet_map.fits  distance = 9.8
J0622-4143     2016-06-21(2)  4.344e+09    J0622-4143_C_2016_06_21_pet_map.fits  distance = 13.9
J1412-0545     2020-03-17     4.344e+09    J1412-0545_C_2020_03_17_pet_map.fits  distance = 6.1
J1435-2714     2022-04-11     4.352e+09    J1435-2714_C_2022_04_11_pet_map.fits  distance = 5.4
J1211-4017     2013-04-21     4.344e+09    J1211-4017_C_2013_04_21_pet_map.fits  distance = 6.7
J1841+3218     2013-12-07     4.97997e+09  J1841+3218_C_2013_12_07_lic_map.fits  distance = 172.7
J0416-1851     2019-07-29     4.344e+09    J0416-1851_C_2019_07_29_pet_map.fits  distance = 7.3
J1238-2254     2013-04-22     4.35997e+09  J1238-2254_C_2013_04_22_pet_map.fits  distance = 140.5
J2329+7142     2016-04-26     4.344e+09    J2329+7142_C_2016_04_26_pet_map.fits  distance = 21.1
J0715-2406     2021-09-27     4.352e+09    J0715-2406_C_2021_09_27_pet_map.fits  distance = 10.2
J0417-2123     2021-09-21     4.352e+09    J0417-2123_C_2021_09_21_pet_map.fits  distance = 4.0
J1917-0825     2022-06-26(2)  4.352e+09    J1917-0825_C_2022_06_26_pet_map.fits  distance = 4.1
J2359+6807     2022-12-02     4.352e+09    J2359+6807_C_2022_12_02_pet_map.fits  distance = 275.2
J1805-0828     2022-06-27     4.352e+09    J1805-0828_C_2022_06_27_pet_map.fits  distance = 41.2
J1351+0913     2022-07-03(2)  4.352e+09    J1351+0913_C_2022_07_03_pet_map.fits  distance = 6.3
J2018-0153     2021-12-17     4.352e+09    J2018-0153_C_2021_12_17_pet_map.fits  distance = 5.4
J0500+0716     2021-09-27     4.352e+09    J0500+0716_C_2021_09_27_pet_map.fits  distance = 5.1
J1004-3752     2016-08-23     4.344e+09    J1004-3752_C_2016_08_23_pet_map.fits  distance = 8.1
J0445-3824     2016-07-28     4.344e+09    J0445-3824_C_2016_07_28_pet_map.fits  distance = 62.6
J0141-2706     2015-08-31     4.344e+09    J0141-2706_C_2015_08_31_pet_map.fits  distance = 5.0
J2026-3340     2020-10-04     4.344e+09    J2026-3340_C_2020_10_04_pet_map.fits  distance = 5.1
J0419+4024     2022-07-07     4.352e+09    J0419+4024_C_2022_07_07_pet_map.fits  distance = 12.6
J0327-3527     2021-09-21     4.352e+09    J0327-3527_C_2021_09_21_pet_map.fits  distance = 4.1
J0256+3642     2022-10-13     4.352e+09    J0256+3642_C_2022_10_13_pet_map.fits  distance = 6.3
J0008-3945     2013-07-17     4.344e+09    J0008-3945_C_2013_07_17_pet_map.fits  distance = 139.7
J1713-3111     2022-01-19     4.352e+09    J1713-3111_C_2022_01_19_pet_map.fits  distance = 6.3
J0539+1336     2020-06-29     4.80425e+09  J0539+1336_C_2020_06_29_pet_map.fits  distance = 5.0
J2137-3346     2020-10-04     4.344e+09    J2137-3346_C_2020_10_04_pet_map.fits  distance = 6.7
J1723+2742     2022-06-23     4.352e+09    J1723+2742_C_2022_06_23_pet_map.fits  distance = 6.4
J0435+0809     2015-10-30(2)  4.344e+09    J0435+0809_C_2015_10_30_pet_map.fits  distance = 4.0
J0858-3713     2021-09-27     4.352e+09    J0858-3713_C_2021_09_27_pet_map.fits  distance = 8.1
J0921-3259     2013-04-21     4.344e+09    J0921-3259_C_2013_04_21_pet_map.fits  distance = 5.0
J2155+2501     2022-12-02     4.352e+09    J2155+2501_C_2022_12_02_pet_map.fits  distance = 4.5
J1312-2050     2021-12-07     4.352e+09    J1312-2050_C_2021_12_07_pet_map.fits  distance = 10.0
J0647-1345     2022-11-18     4.352e+09    J0647-1345_C_2022_11_18_pet_map.fits  distance = 5.1
J0959-2555     2022-11-22     4.352e+09    J0959-2555_C_2022_11_22_pet_map.fits  distance = 11.4
J1016+5435     2021-09-26     4.352e+09    J1016+5435_C_2021_09_26_pet_map.fits  distance = 7.8
J2008-1704     2022-07-12(2)  4.352e+09    J2008-1704_C_2022_07_12_pet_map.fits  distance = 4.0
J1857+0242     2018-12-01     4.344e+09    J1857+0242_C_2018_12_01_pet_map.fits  distance = 5.0
J1700-3409     2022-01-19     4.352e+09    J1700-3409_C_2022_01_19_pet_map.fits  distance = 7.1
J1737-3946     2019-10-28     4.344e+09    J1737-3946_C_2019_10_28_pet_map.fits  distance = 4.1
J0659+0813     2020-09-25     4.344e+09    J0659+0813_C_2020_09_25_pet_map.fits  distance = 5.0
J0324-1044     2021-09-21     4.352e+09    J0324-1044_C_2021_09_21_pet_map.fits  distance = 4.1
J0737-3828     2022-11-18     4.352e+09    J0737-3828_C_2022_11_18_pet_map.fits  distance = 4.1
J0928-3359     2016-05-15     4.344e+09    J0928-3359_C_2016_05_15_pet_map.fits  distance = 4.1
J1336-3612     2020-11-14     4.344e+09    J1336-3612_C_2020_11_14_pet_map.fits  distance = 8.6
J0425+1755     2015-08-18     4.344e+09    J0425+1755_C_2015_08_18_pet_map.fits  distance = 4.5
J0115-1629     2022-11-29     4.352e+09    J0115-1629_C_2022_11_29_pet_map.fits  distance = 13.4
J1414-2648     2022-03-22     4.352e+09    J1414-2648_C_2022_03_22_pet_map.fits  distance = 9.2
J1500-3206     2021-02-01     4.344e+09    J1500-3206_C_2021_02_01_pet_map.fits  distance = 8.6
J1352+1107     2015-09-28     4.344e+09    J1352+1107_C_2015_09_28_pet_map.fits  distance = 5.4
J0651-0823     2020-11-04     4.344e+09    J0651-0823_C_2020_11_04_pet_map.fits  distance = 13.0
J0544+5154     2021-01-31     4.344e+09    J0544+5154_C_2021_01_31_pet_map.fits  distance = 128.5
J0339-0146     2022-10-04     4.352e+09    J0339-0146_C_2022_10_04_pet_map.fits  distance = 6.1
J2357-2113     2022-11-29     4.352e+09    J2357-2113_C_2022_11_29_pet_map.fits  distance = 9.2
J1327+5504     2016-07-23     4.344e+09    J1327+5504_C_2016_07_23_pet_map.fits  distance = 6.3
J0719-3412     2016-05-07     4.344e+09    J0719-3412_C_2016_05_07_pet_map.fits  distance = 179.6
J0612+2614     2022-07-09     4.352e+09    J0612+2614_C_2022_07_09_pet_map.fits  distance = 18.7
J1753-3326     2019-01-15     4.344e+09    J1753-3326_C_2019_01_15_pet_map.fits  distance = 4.1
J0733+5605     2006-05-31     4.84471e+09  J0733+5605_C_2006_05_31_tay_map.fits  distance = 67.1
J1007+0730     2022-11-22     4.352e+09    J1007+0730_C_2022_11_22_pet_map.fits  distance = 5.4
J0723-3328     2016-05-07     4.344e+09    J0723-3328_C_2016_05_07_pet_map.fits  distance = 8.1
J2046+4834     2021-12-09     4.352e+09    J2046+4834_C_2021_12_09_pet_map.fits  distance = 6.1
